transaction_id,customer_code,transaction_date,product_category,quantity,revenue,salesperson_id
TXN000860,23,2025-06-21,Sealants,55,35556.76,P017
TXN000861,38,2025-06-21,Adhesives,52,18548.26,P010
TXN000862,110,2025-06-21,Construction Chemicals,84,111409.7,P024
TXN000863,120,2025-06-21,Industrial Resins,33,76479.21,P014
TXN000864,37,2025-06-21,Construction Chemicals,40,55964.25,P026
TXN000865,18,2025-06-21,Industrial Resins,27,62330.06,P011
TXN000866,115,2025-06-22,Sealants,54,35491.82,P004
TXN000867,12,2025-06-22,Construction Chemicals,38,59897.3,P024
TXN000868,23,2025-06-22,Construction Chemicals,61,94046.6,P017
TXN000869,23,2025-06-22,Sealants,60,35687.32,P017
TXN000870,95,2025-06-22,Art & Craft,43,8567.96,P008
TXN000871,76,2025-06-22,Construction Chemicals,19,27237.97,P026
TXN000872,76,2025-06-22,Sealants,24,14021.34,P026
TXN000873,68,2025-06-22,Construction Chemicals,1,1549.22,P024
TXN000874,105,2025-06-22,Sealants,29,16907.97,P023
TXN000875,103,2025-06-23,Industrial Resins,41,83900.67,P010
TXN000876,23,2025-06-23,Sealants,85,48930.59,P017
TXN000877,38,2025-06-23,Industrial Resins,80,152790.14,P010
TXN000878,110,2025-06-23,Construction Chemicals,4,5421.18,P024
TXN000879,110,2025-06-23,Sealants,42,23093.67,P024
TXN000880,93,2025-06-23,Industrial Resins,22,50658.17,P012
TXN000881,25,2025-06-23,Art & Craft,25,4653.85,P005
TXN000882,103,2025-06-24,Adhesives,62,23437.91,P010
TXN000883,10,2025-06-24,Adhesives,36,11173.75,P014
TXN000884,12,2025-06-24,Construction Chemicals,37,47714.12,P024
TXN000885,5,2025-06-24,Sealants,22,12623.57,P023
TXN000886,61,2025-06-24,Construction Chemicals,16,24411.62,P017
TXN000887,12,2025-06-25,Construction Chemicals,35,48646.23,P024
TXN000888,38,2025-06-25,Industrial Resins,55,106394.33,P010
TXN000889,26,2025-06-25,Construction Chemicals,28,36692.72,P022
TXN000890,82,2025-06-25,Construction Chemicals,22,35379.21,P018
TXN000891,58,2025-06-25,Sealants,40,22126.01,P016
TXN000892,12,2025-06-26,Sealants,39,24123.06,P024
TXN000893,101,2025-06-26,Sealants,104,69593.69,P018
TXN000894,5,2025-06-26,Sealants,116,72051.87,P023
TXN000895,13,2025-06-26,Industrial Resins,59,138045.55,P010
TXN000896,38,2025-06-26,Industrial Resins,35,82308.47,P010
TXN000897,18,2025-06-26,Adhesives,41,15924.51,P011
TXN000898,39,2025-06-27,Industrial Resins,82,156133.07,P011
TXN000899,23,2025-06-27,Sealants,27,17554.38,P017
TXN000900,84,2025-06-27,Sealants,1,679.16,P018
TXN000901,77,2025-06-27,Sealants,13,7402.51,P020
TXN000902,120,2025-06-27,Adhesives,18,6715.57,P014
TXN000903,115,2025-06-28,Adhesives,4,1320.53,P004
TXN000904,115,2025-06-28,Art & Craft,26,4285.27,P004
TXN000905,103,2025-06-28,Industrial Resins,54,120563.34,P010
TXN000906,13,2025-06-28,Industrial Resins,43,96137.09,P010
TXN000907,38,2025-06-28,Adhesives,50,18260.46,P010
TXN000908,106,2025-06-28,Sealants,21,12209.63,P016
TXN000909,75,2025-06-28,Sealants,43,24796.19,P020
TXN000910,113,2025-06-28,Adhesives,19,6102.31,P004
TXN000911,101,2025-06-29,Sealants,56,32515.03,P018
TXN000912,23,2025-06-29,Sealants,69,39496.87,P017
TXN000913,13,2025-06-29,Adhesives,33,10195.09,P010
TXN000914,3,2025-06-29,Sealants,49,32210.69,P017
TXN000915,106,2025-06-29,Construction Chemicals,20,26933.63,P016
TXN000916,80,2025-06-29,Industrial Resins,23,43548.4,P010
TXN000917,2,2025-06-29,Sealants,12,7560.77,P018
TXN000918,5,2025-06-30,Construction Chemicals,40,53121.82,P023
TXN000919,5,2025-06-30,Sealants,91,54107.64,P023
TXN000920,23,2025-06-30,Construction Chemicals,43,66945.63,P017
TXN000921,104,2025-06-30,Adhesives,15,5605.49,P014
TXN000922,2,2025-06-30,Construction Chemicals,16,21991.96,P018
TXN000923,26,2025-06-30,Sealants,27,16165.97,P022
TXN000924,115,2025-07-01,Art & Craft,50,9533.43,P004
TXN000925,5,2025-07-01,Sealants,57,37039.42,P023
TXN000926,13,2025-07-01,Adhesives,62,22844.96,P010
TXN000927,84,2025-07-01,Sealants,7,4743.24,P018
TXN000928,77,2025-07-01,Sealants,18,11085.35,P020
TXN000929,93,2025-07-01,Industrial Resins,1,2144.71,P012
TXN000930,10,2025-07-02,Adhesives,47,15773.03,P014
TXN000931,39,2025-07-02,Industrial Resins,37,72929.31,P011
TXN000932,101,2025-07-02,Construction Chemicals,18,25149.0,P018
TXN000933,13,2025-07-02,Adhesives,92,31546.12,P010
TXN000934,60,2025-07-02,Adhesives,36,14046.23,P004
TXN000935,120,2025-07-02,Industrial Resins,14,30275.35,P014
TXN000936,115,2025-07-03,Adhesives,84,29863.79,P004
TXN000937,115,2025-07-03,Art & Craft,46,9006.08,P004
TXN000938,103,2025-07-03,Adhesives,79,25889.61,P010
TXN000939,39,2025-07-03,Industrial Resins,132,279154.36,P011
TXN000940,5,2025-07-03,Sealants,17,11713.01,P023
TXN000941,3,2025-07-03,Sealants,35,23328.59,P017
TXN000942,70,2025-07-03,Construction Chemicals,10,12779.75,P017
TXN000943,75,2025-07-03,Sealants,18,10259.17,P020
TXN000944,39,2025-07-04,Adhesives,36,11417.79,P011
TXN000945,12,2025-07-05,Sealants,26,15687.51,P024
TXN000946,101,2025-07-05,Sealants,22,13159.03,P018
TXN000947,16,2025-07-05,Adhesives,33,12144.76,P011
TXN000948,115,2025-07-06,Adhesives,62,23743.12,P004
TXN000949,39,2025-07-06,Adhesives,14,4450.86,P011
TXN000950,5,2025-07-06,Sealants,37,20365.38,P023
TXN000951,13,2025-07-06,Industrial Resins,58,135727.19,P010
TXN000952,80,2025-07-06,Adhesives,28,8981.0,P010
TXN000953,2,2025-07-06,Construction Chemicals,20,30326.02,P018
TXN000954,52,2025-07-06,Adhesives,12,4219.56,P011
TXN000955,101,2025-07-07,Construction Chemicals,101,155522.6,P018
TXN000956,101,2025-07-07,Sealants,92,59140.33,P018
TXN000957,3,2025-07-07,Sealants,47,26899.21,P017
TXN000958,78,2025-07-07,Adhesives,46,16370.96,P010
TXN000959,14,2025-07-07,Art & Craft,6,1077.1,P005
TXN000960,901,2025-07-07,Art & Craft,14,2613.48,P004
TXN000961,38,2025-07-08,Adhesives,71,25241.18,P010
TXN000962,83,2025-07-08,Adhesives,34,11336.77,P011
TXN000963,93,2025-07-08,Adhesives,16,6249.52,P012
TXN000964,63,2025-07-08,Adhesives,38,12556.78,P008
TXN000965,31,2025-07-08,Adhesives,21,7622.06,P006
TXN000966,115,2025-07-09,Art & Craft,65,12220.08,P004
TXN000967,103,2025-07-09,Industrial Resins,92,197241.02,P010
TXN000968,12,2025-07-09,Sealants,45,31163.49,P024
TXN000969,68,2025-07-09,Sealants,6,3656.85,P024
TXN000970,109,2025-07-09,Art & Craft,1,200.4,P005
TXN000971,115,2025-07-10,Adhesives,29,10026.6,P004
TXN000972,5,2025-07-10,Construction Chemicals,37,49128.21,P023
TXN000973,13,2025-07-10,Industrial Resins,40,80595.65,P010
TXN000974,13,2025-07-10,Industrial Resins,36,73297.04,P010
TXN000975,13,2025-07-10,Adhesives,40,15212.51,P010
TXN000976,38,2025-07-10,Industrial Resins,109,220929.05,P010
TXN000977,108,2025-07-10,Art & Craft,26,5063.8,P005
TXN000978,24,2025-07-10,Construction Chemicals,26,33883.45,P026
TXN000979,10,2025-07-11,Adhesives,96,29977.24,P014
TXN000980,39,2025-07-11,Industrial Resins,45,91027.29,P011
TXN000981,95,2025-07-11,Art & Craft,28,4538.91,P008
TXN000982,46,2025-07-11,Industrial Resins,35,78566.03,P010
TXN000983,103,2025-07-12,Industrial Resins,60,140711.44,P010
TXN000984,12,2025-07-12,Sealants,60,37077.45,P024
TXN000985,39,2025-07-12,Industrial Resins,85,175894.1,P011
TXN000986,110,2025-07-12,Construction Chemicals,63,83297.42,P024
TXN000987,110,2025-07-12,Sealants,65,35931.15,P024
TXN000988,102,2025-07-12,Construction Chemicals,6,8783.95,P024
TXN000989,83,2025-07-12,Industrial Resins,35,77992.8,P011
TXN000990,115,2025-07-13,Art & Craft,63,10301.44,P004
TXN000991,103,2025-07-13,Adhesives,59,20311.36,P010
TXN000992,13,2025-07-13,Adhesives,92,34428.54,P010
TXN000993,3,2025-07-13,Construction Chemicals,62,97758.59,P017
TXN000994,106,2025-07-13,Construction Chemicals,15,21002.72,P016
TXN000995,120,2025-07-13,Adhesives,31,10966.05,P014
TXN000996,12,2025-07-14,Construction Chemicals,18,26844.47,P024
TXN000997,23,2025-07-14,Construction Chemicals,74,103681.69,P017
TXN000998,8,2025-07-14,Sealants,28,16787.11,P026
TXN000999,10,2025-07-15,Adhesives,94,34934.66,P014
TXN001000,10,2025-07-15,Adhesives,45,17466.13,P014
TXN001001,101,2025-07-15,Construction Chemicals,31,48825.37,P018
TXN001002,5,2025-07-15,Construction Chemicals,80,103656.63,P023
TXN001003,23,2025-07-15,Construction Chemicals,30,45260.8,P017
TXN001004,3,2025-07-15,Construction Chemicals,63,81786.74,P017
TXN001005,3,2025-07-15,Construction Chemicals,38,54796.52,P017
TXN001006,110,2025-07-15,Construction Chemicals,38,51120.75,P024
TXN001007,27,2025-07-15,Art & Craft,17,3063.74,P006
TXN001008,42,2025-07-15,Adhesives,24,8995.46,P012
TXN001009,115,2025-07-16,Sealants,95,59418.34,P004
TXN001010,38,2025-07-16,Industrial Resins,23,52796.17,P010
TXN001011,84,2025-07-16,Construction Chemicals,13,19806.43,P018
TXN001012,106,2025-07-16,Sealants,28,16203.15,P016
TXN001013,115,2025-07-17,Sealants,52,34663.69,P004
TXN001014,115,2025-07-17,Sealants,55,37415.62,P004
TXN001015,101,2025-07-17,Sealants,24,14084.24,P018
TXN001016,26,2025-07-17,Sealants,21,13758.49,P022
TXN001017,76,2025-07-17,Sealants,42,23801.26,P026
TXN001018,85,2025-07-17,Art & Craft,51,8345.72,P005
TXN001019,52,2025-07-17,Industrial Resins,36,74010.32,P011
TXN001020,38,2025-07-18,Industrial Resins,89,199549.48,P010
TXN001021,110,2025-07-18,Sealants,23,14453.55,P024
TXN001022,11,2025-07-18,Construction Chemicals,22,28956.65,P026
TXN001023,103,2025-07-19,Adhesives,1,360.18,P010
TXN001024,12,2025-07-19,Construction Chemicals,41,54269.54,P024
TXN001025,101,2025-07-19,Construction Chemicals,64,90810.25,P018
TXN001026,75,2025-07-19,Construction Chemicals,14,20776.89,P020
TXN001027,95,2025-07-19,Adhesives,9,3346.56,P008
TXN001028,90,2025-07-19,Construction Chemicals,27,39165.15,P020
TXN001029,103,2025-07-20,Industrial Resins,72,163616.07,P010
TXN001030,10,2025-07-20,Industrial Resins,64,126224.36,P014
TXN001031,12,2025-07-20,Construction Chemicals,52,71335.24,P024
TXN001032,60,2025-07-20,Art & Craft,17,2712.32,P004
TXN001033,38,2025-07-21,Adhesives,28,10260.8,P010
TXN001034,108,2025-07-21,Adhesives,38,14136.23,P005
TXN001035,56,2025-07-21,Construction Chemicals,4,6297.51,P016
TXN001036,90,2025-07-21,Sealants,13,7099.97,P020
TXN001037,85,2025-07-21,Sealants,58,38782.95,P005
TXN001038,66,2025-07-21,Industrial Resins,1,2008.77,P012
TXN001039,103,2025-07-22,Industrial Resins,75,174280.51,P010
TXN001040,23,2025-07-22,Sealants,34,23437.78,P017
TXN001041,34,2025-07-22,Sealants,21,12394.07,P020
TXN001042,91,2025-07-22,Sealants,10,6150.03,P008
TXN001043,13,2025-07-23,Adhesives,28,10441.7,P010
TXN001044,110,2025-07-23,Sealants,34,18968.72,P024
TXN001045,9,2025-07-23,Sealants,34,19069.88,P020
TXN001046,104,2025-07-23,Adhesives,29,11064.75,P014
TXN001047,51,2025-07-23,Construction Chemicals,23,30394.15,P018
TXN001048,39,2025-07-24,Adhesives,1,315.75,P011
TXN001049,5,2025-07-24,Construction Chemicals,32,43116.33,P023
TXN001050,5,2025-07-24,Sealants,29,16635.62,P023
TXN001051,23,2025-07-24,Construction Chemicals,26,37403.02,P017
TXN001052,23,2025-07-24,Sealants,37,21842.88,P017
TXN001053,3,2025-07-24,Sealants,44,26374.11,P017
TXN001054,38,2025-07-24,Adhesives,69,22720.73,P010
TXN001055,71,2025-07-24,Construction Chemicals,4,6493.67,P024
TXN001056,10,2025-07-25,Industrial Resins,43,86124.53,P014
TXN001057,12,2025-07-25,Sealants,24,14620.65,P024
TXN001058,55,2025-07-25,Industrial Resins,21,48799.74,P010
TXN001059,23,2025-07-26,Sealants,62,33875.04,P017
TXN001060,110,2025-07-26,Construction Chemicals,1,1565.23,P024
TXN001061,99,2025-07-26,Industrial Resins,33,71864.39,P012
TXN001062,56,2025-07-26,Sealants,44,25837.5,P016
TXN001063,76,2025-07-26,Construction Chemicals,7,10319.24,P026
TXN001064,32,2025-07-26,Construction Chemicals,56,87408.36,P016
TXN001065,40,2025-07-26,Construction Chemicals,10,16163.15,P022
TXN001066,103,2025-07-27,Adhesives,96,33830.42,P010
TXN001067,38,2025-07-27,Industrial Resins,29,54300.27,P010
TXN001068,80,2025-07-27,Industrial Resins,21,40849.01,P010
TXN001069,39,2025-07-28,Adhesives,9,2838.55,P011
TXN001070,5,2025-07-28,Construction Chemicals,37,58866.22,P023
TXN001071,3,2025-07-28,Sealants,66,42228.15,P017
TXN001072,38,2025-07-28,Industrial Resins,44,100265.44,P010
TXN001073,2,2025-07-28,Sealants,15,8560.48,P018
TXN001074,10,2025-07-29,Industrial Resins,32,67717.38,P014
TXN001075,13,2025-07-29,Industrial Resins,29,60675.22,P010
TXN001076,38,2025-07-29,Adhesives,92,32315.66,P010
TXN001077,110,2025-07-29,Sealants,110,67987.82,P024
TXN001078,103,2025-07-30,Adhesives,84,26832.96,P010
TXN001079,10,2025-07-30,Industrial Resins,40,92071.62,P014
TXN001080,39,2025-07-30,Adhesives,57,19537.31,P011
TXN001081,103,2025-07-31,Industrial Resins,52,96638.83,P010
TXN001082,10,2025-07-31,Industrial Resins,75,166268.14,P014
TXN001083,23,2025-07-31,Sealants,90,49383.32,P017
TXN001084,104,2025-07-31,Industrial Resins,32,69715.95,P014
TXN001085,78,2025-07-31,Industrial Resins,7,14814.92,P010
TXN001086,53,2025-07-31,Sealants,29,15941.63,P023
TXN001087,68,2025-07-31,Construction Chemicals,29,40234.56,P024
TXN001088,103,2025-08-01,Industrial Resins,58,111343.26,P010
TXN001089,83,2025-08-01,Industrial Resins,56,104104.56,P011
TXN001090,56,2025-08-01,Sealants,13,8383.39,P016
TXN001091,69,2025-08-01,Industrial Resins,20,45835.66,P011
TXN001092,12,2025-08-02,Sealants,64,36989.18,P024
TXN001093,39,2025-08-02,Industrial Resins,63,131132.32,P011
TXN001094,5,2025-08-02,Construction Chemicals,22,28764.35,P023
TXN001095,120,2025-08-02,Adhesives,12,4028.28,P014
TXN001096,104,2025-08-02,Industrial Resins,30,63372.83,P014
TXN001097,95,2025-08-02,Adhesives,22,8345.76,P008
TXN001098,13,2025-08-03,Adhesives,65,20493.69,P010
TXN001099,3,2025-08-03,Construction Chemicals,42,55605.1,P017
TXN001100,68,2025-08-03,Construction Chemicals,18,25861.03,P024
TXN001101,110,2025-08-04,Sealants,48,31919.15,P024
TXN001102,77,2025-08-04,Construction Chemicals,22,28532.46,P020
TXN001103,55,2025-08-04,Industrial Resins,30,63864.57,P010
TXN001104,12,2025-08-05,Construction Chemicals,60,84868.57,P024
TXN001105,39,2025-08-05,Adhesives,106,39240.95,P011
TXN001106,23,2025-08-05,Sealants,62,38322.52,P017
TXN001107,116,2025-08-05,Adhesives,27,9469.33,P004
TXN001108,26,2025-08-05,Construction Chemicals,21,27060.5,P022
TXN001109,113,2025-08-05,Art & Craft,36,7016.44,P004
TXN001110,103,2025-08-06,Industrial Resins,28,60759.38,P010
TXN001111,10,2025-08-06,Industrial Resins,19,43078.59,P014
TXN001112,12,2025-08-06,Construction Chemicals,25,38052.82,P024
TXN001113,39,2025-08-06,Industrial Resins,66,150322.39,P011
TXN001114,39,2025-08-06,Industrial Resins,39,91671.83,P011
TXN001115,3,2025-08-06,Sealants,49,27442.21,P017
TXN001116,38,2025-08-06,Adhesives,70,26087.65,P010
TXN001117,38,2025-08-06,Adhesives,37,12984.66,P010
TXN001118,56,2025-08-06,Construction Chemicals,5,6511.42,P016
TXN001119,34,2025-08-06,Sealants,10,6554.4,P020
TXN001120,39,2025-08-07,Adhesives,1,381.11,P011
TXN001121,38,2025-08-07,Industrial Resins,58,112804.64,P010
TXN001122,38,2025-08-07,Adhesives,49,15408.31,P010
TXN001123,84,2025-08-07,Construction Chemicals,28,39152.99,P018
TXN001124,76,2025-08-07,Construction Chemicals,44,57101.02,P026
TXN001125,115,2025-08-08,Sealants,25,15317.01,P004
TXN001126,103,2025-08-08,Adhesives,78,26712.62,P010
TXN001127,101,2025-08-08,Construction Chemicals,12,17955.17,P018
TXN001128,3,2025-08-08,Construction Chemicals,84,112049.4,P017
TXN001129,110,2025-08-08,Construction Chemicals,57,81001.27,P024
TXN001130,9,2025-08-08,Sealants,32,21622.51,P020
TXN001131,37,2025-08-08,Sealants,7,3830.76,P026
TXN001132,83,2025-08-08,Adhesives,8,2673.07,P011
TXN001133,90,2025-08-08,Sealants,21,11463.94,P020
TXN001134,10,2025-08-09,Industrial Resins,42,86216.42,P014
TXN001135,10,2025-08-09,Adhesives,68,24460.7,P014
TXN001136,39,2025-08-09,Adhesives,84,30402.89,P011
TXN001137,13,2025-08-09,Industrial Resins,8,16714.07,P010
TXN001138,28,2025-08-09,Sealants,24,13389.34,P017
TXN001139,12,2025-08-10,Sealants,75,42516.57,P024
TXN001140,13,2025-08-10,Industrial Resins,56,109997.84,P010
TXN001141,38,2025-08-10,Adhesives,74,26742.01,P010
TXN001142,78,2025-08-10,Adhesives,21,7421.2,P010
TXN001143,115,2025-08-11,Sealants,29,16237.33,P004
TXN001144,101,2025-08-11,Sealants,45,30275.73,P018
TXN001145,5,2025-08-11,Construction Chemicals,70,90826.43,P023
TXN001146,13,2025-08-12,Industrial Resins,95,196333.79,P010
TXN001147,13,2025-08-12,Industrial Resins,10,23407.24,P010
TXN001148,38,2025-08-12,Industrial Resins,84,189756.74,P010
TXN001149,104,2025-08-12,Adhesives,9,3448.02,P014
TXN001150,93,2025-08-12,Industrial Resins,29,54305.27,P012
TXN001151,103,2025-08-13,Industrial Resins,63,127192.64,P010
TXN001152,5,2025-08-13,Sealants,65,36946.14,P023
TXN001153,13,2025-08-13,Industrial Resins,81,160133.75,P010
TXN001154,18,2025-08-13,Industrial Resins,42,79274.31,P011
TXN001155,10,2025-08-14,Industrial Resins,35,68173.23,P014
TXN001156,5,2025-08-14,Construction Chemicals,106,153207.79,P023
TXN001157,23,2025-08-14,Construction Chemicals,52,79734.84,P017
TXN001158,3,2025-08-14,Sealants,67,43334.04,P017
TXN001159,38,2025-08-14,Adhesives,68,22833.15,P010
TXN001160,68,2025-08-14,Sealants,22,12982.4,P024
TXN001161,115,2025-08-15,Adhesives,85,27773.12,P004
TXN001162,23,2025-08-15,Sealants,49,33777.15,P017
TXN001163,13,2025-08-15,Adhesives,49,16328.92,P010
TXN001164,38,2025-08-15,Industrial Resins,63,118805.43,P010
TXN001165,110,2025-08-15,Sealants,59,36206.13,P024
TXN001166,75,2025-08-15,Sealants,24,15965.77,P020
TXN001167,115,2025-08-16,Sealants,50,31599.95,P004
TXN001168,103,2025-08-16,Industrial Resins,68,131574.57,P010
TXN001169,103,2025-08-16,Industrial Resins,18,35493.81,P010
TXN001170,39,2025-08-16,Industrial Resins,74,155366.66,P011
TXN001171,60,2025-08-16,Adhesives,29,10108.0,P004
TXN001172,99,2025-08-16,Industrial Resins,20,40413.05,P012
TXN001173,103,2025-08-17,Adhesives,15,4693.22,P010
TXN001174,101,2025-08-17,Sealants,47,29816.28,P018
TXN001175,115,2025-08-18,Adhesives,3,1023.61,P004
TXN001176,103,2025-08-18,Adhesives,96,33012.71,P010
TXN001177,10,2025-08-18,Adhesives,24,8283.98,P014
TXN001178,39,2025-08-18,Adhesives,1,348.28,P011
TXN001179,101,2025-08-18,Construction Chemicals,43,63241.52,P018
TXN001180,13,2025-08-18,Adhesives,28,9054.61,P010
TXN001181,13,2025-08-18,Adhesives,69,23373.19,P010
TXN001182,38,2025-08-18,Industrial Resins,48,104335.59,P010
TXN001183,115,2025-08-19,Art & Craft,72,12218.56,P004
TXN001184,10,2025-08-19,Industrial Resins,100,211067.08,P014
TXN001185,101,2025-08-19,Construction Chemicals,33,44724.52,P018
TXN001186,101,2025-08-19,Sealants,44,29140.54,P018
TXN001187,5,2025-08-19,Sealants,91,55995.54,P023
TXN001188,32,2025-08-19,Sealants,23,12574.78,P016
TXN001189,16,2025-08-19,Adhesives,30,9398.98,P011
TXN001190,103,2025-08-20,Adhesives,77,28233.98,P010
TXN001191,10,2025-08-20,Adhesives,45,15830.64,P014
TXN001192,70,2025-08-20,Sealants,24,15427.67,P017
TXN001193,26,2025-08-20,Sealants,18,9863.96,P022
TXN001194,115,2025-08-21,Adhesives,66,20680.23,P004
TXN001195,103,2025-08-21,Adhesives,86,29623.09,P010
TXN001196,10,2025-08-21,Adhesives,11,3816.54,P014
TXN001197,23,2025-08-21,Construction Chemicals,20,30557.76,P017
TXN001198,120,2025-08-21,Industrial Resins,38,73450.37,P014
TXN001199,93,2025-08-21,Adhesives,48,17510.7,P012
TXN001200,12,2025-08-22,Construction Chemicals,67,91406.95,P024
TXN001201,39,2025-08-22,Industrial Resins,52,115858.67,P011
TXN001202,101,2025-08-22,Construction Chemicals,67,91558.07,P018
TXN001203,110,2025-08-22,Construction Chemicals,52,84181.28,P024
TXN001204,78,2025-08-22,Industrial Resins,1,2016.14,P010
TXN001205,98,2025-08-22,Industrial Resins,27,56515.8,P010
TXN001206,20,2025-08-22,Adhesives,23,7821.01,P010
TXN001207,115,2025-08-23,Art & Craft,36,7203.82,P004
TXN001208,13,2025-08-23,Adhesives,50,18096.34,P010
TXN001209,110,2025-08-23,Sealants,88,50250.93,P024
TXN001210,80,2025-08-23,Industrial Resins,15,28160.75,P010
TXN001211,14,2025-08-23,Art & Craft,17,2966.56,P005
TXN001212,38,2025-08-24,Industrial Resins,84,161704.95,P010
TXN001213,71,2025-08-24,Construction Chemicals,16,21729.24,P024
TXN001214,10,2025-08-25,Adhesives,94,33537.44,P014
TXN001215,63,2025-08-25,Art & Craft,4,654.14,P008
TXN001216,67,2025-08-25,Sealants,36,20538.44,P017
TXN001217,30,2025-08-25,Adhesives,18,6354.14,P010
TXN001218,12,2025-08-26,Sealants,30,18192.07,P024
TXN001219,77,2025-08-26,Sealants,20,13361.73,P020
TXN001220,115,2025-08-27,Art & Craft,114,20315.88,P004
TXN001221,42,2025-08-27,Industrial Resins,6,11929.79,P012
TXN001222,5,2025-08-28,Construction Chemicals,80,112100.48,P023
TXN001223,60,2025-08-28,Art & Craft,33,5426.88,P004
TXN001224,107,2025-08-28,Sealants,27,14810.66,P016
TXN001225,5,2025-08-29,Sealants,69,42792.15,P023
TXN001226,110,2025-08-29,Construction Chemicals,54,80900.61,P024
TXN001227,43,2025-08-29,Construction Chemicals,28,36255.84,P022
TXN001228,115,2025-08-30,Art & Craft,100,16667.62,P004
TXN001229,10,2025-08-30,Industrial Resins,40,92540.6,P014
TXN001230,23,2025-08-30,Sealants,33,20528.17,P017
TXN001231,3,2025-08-30,Construction Chemicals,52,83497.08,P017
TXN001232,3,2025-08-30,Sealants,36,23169.48,P017
TXN001233,116,2025-08-30,Art & Craft,26,5212.59,P004
TXN001234,99,2025-08-30,Adhesives,31,11981.43,P012
TXN001235,81,2025-08-30,Sealants,33,19687.41,P008
TXN001236,39,2025-08-31,Adhesives,52,16371.07,P011
TXN001237,23,2025-08-31,Construction Chemicals,44,70907.46,P017
TXN001238,53,2025-08-31,Sealants,1,600.62,P023
TXN001239,91,2025-08-31,Art & Craft,31,6115.83,P008
TXN001240,115,2025-09-01,Adhesives,45,16143.97,P004
TXN001241,103,2025-09-01,Industrial Resins,1,2326.23,P010
TXN001242,39,2025-09-01,Industrial Resins,33,72107.83,P011
TXN001243,38,2025-09-01,Adhesives,35,11216.54,P010
TXN001244,116,2025-09-01,Art & Craft,18,2968.8,P004
TXN001245,90,2025-09-01,Sealants,21,14275.95,P020
TXN001246,87,2025-09-01,Adhesives,4,1278.67,P012
TXN001247,115,2025-09-03,Sealants,14,9200.2,P004
TXN001248,103,2025-09-03,Adhesives,65,24396.29,P010
TXN001249,13,2025-09-03,Adhesives,102,38525.57,P010
TXN001250,38,2025-09-03,Industrial Resins,100,232971.88,P010
TXN001251,110,2025-09-03,Construction Chemicals,32,50972.64,P024
TXN001252,78,2025-09-03,Industrial Resins,1,1914.27,P010
TXN001253,43,2025-09-03,Construction Chemicals,26,39271.1,P022
TXN001254,115,2025-09-04,Art & Craft,10,1639.63,P004
TXN001255,10,2025-09-04,Industrial Resins,81,153649.0,P014
TXN001256,39,2025-09-04,Adhesives,120,42905.92,P011
TXN001257,25,2025-09-04,Adhesives,26,8310.96,P005
TXN001258,47,2025-09-04,Sealants,8,4419.45,P018
TXN001259,23,2025-09-05,Construction Chemicals,68,87603.98,P017
TXN001260,3,2025-09-05,Construction Chemicals,56,80737.05,P017
TXN001261,110,2025-09-05,Sealants,64,36979.09,P024
TXN001262,71,2025-09-05,Construction Chemicals,29,38292.85,P024
TXN001263,104,2025-09-05,Adhesives,20,6955.77,P014
TXN001264,102,2025-09-05,Construction Chemicals,37,54640.68,P024
TXN001265,76,2025-09-05,Construction Chemicals,48,69044.86,P026
TXN001266,57,2025-09-05,Adhesives,17,6431.38,P012
TXN001267,107,2025-09-05,Construction Chemicals,36,53321.69,P016
TXN001268,105,2025-09-05,Sealants,1,629.05,P023
TXN001269,10,2025-09-06,Industrial Resins,50,105007.77,P014
TXN001270,5,2025-09-06,Sealants,48,32278.77,P023
TXN001271,13,2025-09-06,Adhesives,65,24243.44,P010
TXN001272,27,2025-09-06,Sealants,22,13776.26,P006
TXN001273,103,2025-09-07,Adhesives,32,12146.01,P010
TXN001274,39,2025-09-07,Industrial Resins,65,144277.6,P011
TXN001275,60,2025-09-07,Art & Craft,35,7013.69,P004
TXN001276,80,2025-09-07,Industrial Resins,31,64384.71,P010
TXN001277,14,2025-09-07,Sealants,30,18627.44,P005
TXN001278,88,2025-09-07,Sealants,6,3937.04,P024
TXN001279,901,2025-09-07,Art & Craft,13,2449.68,P004
TXN001280,115,2025-09-08,Adhesives,97,32675.22,P004
TXN001281,115,2025-09-08,Art & Craft,1,177.99,P004
TXN001282,103,2025-09-08,Adhesives,25,8659.17,P010
TXN001283,10,2025-09-08,Industrial Resins,63,124838.04,P014
TXN001284,39,2025-09-08,Industrial Resins,65,147667.6,P011
TXN001285,39,2025-09-08,Adhesives,27,8568.29,P011
TXN001286,101,2025-09-08,Construction Chemicals,38,53803.99,P018
TXN001287,5,2025-09-08,Construction Chemicals,63,100167.04,P023
TXN001288,38,2025-09-08,Industrial Resins,70,153956.34,P010
TXN001289,38,2025-09-08,Industrial Resins,31,57828.89,P010
TXN001290,103,2025-09-09,Industrial Resins,57,121025.2,P010
TXN001291,5,2025-09-09,Construction Chemicals,80,123835.59,P023
TXN001292,106,2025-09-09,Construction Chemicals,38,56782.82,P016
TXN001293,26,2025-09-09,Construction Chemicals,30,47344.86,P022
TXN001294,103,2025-09-10,Adhesives,60,22228.57,P010
TXN001295,10,2025-09-10,Industrial Resins,19,42750.65,P014
TXN001296,12,2025-09-10,Sealants,15,8189.14,P024
TXN001297,12,2025-09-10,Sealants,50,33912.1,P024
