transaction_id,customer_code,transaction_date,product_category,quantity,revenue,salesperson_id
TXN000816,8,2025-12-04,Art & Craft,429,25856.25,P023
TXN000817,88,2026-01-04,Art & Craft,303,19567.69,P012
TXN000818,39,2025-09-04,Adhesives,212,27489.33,P023
TXN000819,5,2025-07-22,Industrial Resins,302,163093.74,P005
TXN000820,74,2025-08-13,Industrial Resins,85,39272.4,P005
TXN000821,58,2026-05-19,Sealants,495,135738.11,P005
TXN000822,104,2026-07-26,Sealants,74,16807.9,P022
TXN000823,88,2025-10-18,Art & Craft,113,7454.3,P012
TXN000824,19,2025-08-28,Industrial Resins,142,68440.44,P006
TXN000825,118,2026-02-13,Adhesives,54,6334.98,P017
TXN000826,71,2026-01-13,Construction Chemicals,448,77030.57,P012
TXN000827,118,2025-11-08,Adhesives,412,51421.68,P017
TXN000828,67,2026-06-21,Art & Craft,67,3951.21,P018
TXN000829,73,2026-07-15,Industrial Resins,308,161958.02,P005
TXN000830,119,2025-07-29,Adhesives,298,37759.3,P004
TXN000831,37,2026-02-06,Industrial Resins,460,222817.98,P010
TXN000832,34,2025-10-28,Art & Craft,345,20640.32,P018
TXN000833,61,2026-06-23,Adhesives,98,11231.77,P010
TXN000834,80,2026-08-16,Industrial Resins,358,185933.07,P006
TXN000835,51,2025-08-19,Construction Chemicals,363,61910.69,P016
TXN000836,61,2026-03-16,Construction Chemicals,469,82266.29,P010
TXN000837,105,2025-12-27,Construction Chemicals,169,29083.63,P012
TXN000838,110,2026-04-04,Adhesives,454,51515.82,P022
TXN000839,96,2026-04-20,Art & Craft,406,25947.41,P024
TXN000840,94,2026-05-31,Art & Craft,319,19697.18,P004
TXN000841,57,2025-08-21,Sealants,477,126976.67,P018
TXN000842,63,2026-08-07,Industrial Resins,454,221275.52,P016
TXN000843,66,2025-12-19,Sealants,43,10343.91,P022
TXN000844,52,2025-06-11,Sealants,409,109433.99,P006
TXN000845,73,2025-07-05,Adhesives,98,11037.38,P005
TXN000846,26,2026-08-10,Adhesives,137,14904.74,P006
TXN000847,118,2026-02-28,Construction Chemicals,370,62592.14,P017
TXN000848,106,2026-07-03,Art & Craft,268,15748.57,P005
TXN000849,88,2025-11-04,Adhesives,133,15552.91,P012
TXN000850,58,2025-11-26,Sealants,455,113171.75,P005
TXN000851,45,2026-04-25,Construction Chemicals,93,17870.46,P024
TXN000852,96,2026-08-10,Adhesives,155,16842.12,P024
TXN000853,21,2025-06-23,Industrial Resins,409,223515.13,P012
TXN000854,29,2025-10-06,Sealants,356,83779.81,P022
TXN000855,53,2025-08-08,Industrial Resins,20,10729.26,P012
TXN000856,88,2025-10-08,Adhesives,252,32728.85,P012
TXN000857,23,2026-04-28,Industrial Resins,420,189355.48,P018
TXN000858,78,2025-10-10,Construction Chemicals,374,73608.02,P024
TXN000859,36,2026-03-10,Art & Craft,468,27386.29,P024
TXN000860,59,2025-09-23,Construction Chemicals,121,21634.94,P006
TXN000861,67,2026-09-01,Industrial Resins,213,108299.58,P018
TXN000862,66,2025-10-28,Construction Chemicals,297,55035.38,P022
TXN000863,37,2026-08-03,Construction Chemicals,360,59721.03,P010
TXN000864,44,2026-04-16,Construction Chemicals,337,58538.56,P006
TXN000865,34,2025-08-09,Construction Chemicals,106,17744.13,P018
TXN000866,31,2025-07-17,Adhesives,422,54258.89,P005
TXN000867,77,2026-06-25,Art & Craft,348,20126.59,P010
TXN000868,93,2026-04-06,Adhesives,345,41378.25,P005
TXN000869,34,2026-08-17,Art & Craft,217,12729.07,P018
TXN000870,75,2025-08-29,Industrial Resins,427,200259.38,P012
TXN000871,92,2025-07-30,Sealants,361,90875.16,P024
TXN000872,61,2026-06-09,Construction Chemicals,269,46485.09,P010
TXN000873,108,2026-01-06,Industrial Resins,102,48896.6,P018
TXN000874,17,2025-08-10,Construction Chemicals,381,72809.24,P017
TXN000875,117,2026-03-17,Sealants,494,127938.9,P011
TXN000876,84,2025-08-19,Adhesives,123,14332.8,P018
TXN000877,112,2026-03-19,Construction Chemicals,225,42833.53,P006
TXN000878,48,2025-06-26,Construction Chemicals,309,53329.02,P016
TXN000879,16,2025-11-10,Art & Craft,37,2382.68,P022
TXN000880,75,2026-05-28,Industrial Resins,46,22872.21,P012
TXN000881,65,2025-12-07,Adhesives,454,56448.88,P012
TXN000882,39,2026-06-19,Art & Craft,37,2384.66,P023
TXN000883,18,2025-11-17,Sealants,185,45410.02,P018
TXN000884,115,2025-09-03,Art & Craft,83,4797.12,P010
TXN000885,24,2026-06-06,Adhesives,259,30039.62,P018
TXN000886,41,2026-05-20,Adhesives,12,1426.19,P024
TXN000887,98,2025-12-28,Sealants,305,80283.38,P005
TXN000888,101,2025-10-15,Adhesives,76,9328.81,P011
TXN000889,55,2026-02-20,Art & Craft,229,15018.72,P004
TXN000890,1,2026-02-25,Adhesives,283,31918.42,P006
TXN000891,2,2026-05-30,Construction Chemicals,397,76222.5,P016
TXN000892,3,2026-05-12,Adhesives,330,41450.14,P010
TXN000893,89,2026-02-20,Construction Chemicals,169,28162.41,P006
TXN000894,65,2025-07-10,Industrial Resins,166,77472.54,P012
TXN000895,6,2025-08-28,Construction Chemicals,495,85372.55,P012
TXN000896,67,2025-09-18,Industrial Resins,278,134491.82,P018
TXN000897,18,2025-08-16,Construction Chemicals,471,84613.47,P018
TXN000898,25,2025-07-16,Sealants,495,133820.63,P016
TXN000899,52,2026-06-29,Adhesives,126,14286.35,P006
TXN000900,28,2026-07-03,Adhesives,311,37354.58,P012
TXN000901,47,2026-04-27,Adhesives,202,26065.49,P006
TXN000902,99,2026-08-11,Industrial Resins,329,149648.51,P005
TXN000903,85,2026-08-11,Adhesives,344,44055.01,P012
TXN000904,89,2026-07-03,Adhesives,223,26461.97,P006
TXN000905,71,2026-05-22,Construction Chemicals,252,47191.35,P012
TXN000906,89,2026-07-15,Adhesives,164,19368.55,P006
TXN000907,85,2025-09-11,Industrial Resins,148,75817.41,P012
TXN000908,18,2025-12-17,Art & Craft,435,28180.81,P018
TXN000909,93,2025-07-30,Industrial Resins,70,33478.95,P005
TXN000910,14,2025-08-02,Art & Craft,111,6805.19,P016
TXN000911,34,2026-02-07,Industrial Resins,113,54894.52,P018
TXN000912,38,2026-05-21,Sealants,30,7572.21,P016
TXN000913,89,2026-08-29,Art & Craft,179,10169.72,P006
TXN000914,86,2025-11-15,Adhesives,474,52448.26,P024
TXN000915,86,2025-08-01,Art & Craft,86,5623.83,P024
TXN000916,66,2026-04-26,Adhesives,380,47639.02,P022
TXN000917,83,2026-04-06,Sealants,243,66687.29,P006
TXN000918,34,2026-06-07,Art & Craft,35,1931.92,P018
TXN000919,112,2025-07-21,Adhesives,446,51278.23,P006
TXN000920,87,2026-07-18,Construction Chemicals,228,42997.94,P011
TXN000921,109,2025-09-30,Adhesives,14,1798.27,P018
TXN000922,83,2026-01-23,Sealants,178,43231.99,P006
TXN000923,80,2026-02-26,Construction Chemicals,459,86471.21,P006
TXN000924,105,2026-02-12,Construction Chemicals,103,17108.09,P012
TXN000925,59,2025-06-26,Construction Chemicals,437,76862.08,P006
TXN000926,62,2026-06-11,Art & Craft,342,22104.65,P024
TXN000927,15,2025-06-29,Sealants,366,95643.32,P024
TXN000928,21,2025-12-31,Adhesives,223,28960.89,P012
TXN000929,103,2025-10-27,Industrial Resins,357,176292.41,P006
TXN000930,49,2025-09-19,Construction Chemicals,323,52661.08,P006
TXN000931,113,2026-07-09,Sealants,257,69652.11,P006
TXN000932,114,2026-04-24,Art & Craft,235,12819.64,P012
TXN000933,84,2025-09-22,Construction Chemicals,16,2997.83,P018
TXN000934,68,2025-09-27,Industrial Resins,380,192470.46,P024
TXN000935,112,2025-09-11,Construction Chemicals,275,49728.72,P006
TXN000936,80,2026-04-30,Adhesives,231,28616.54,P006
TXN000937,62,2026-02-19,Construction Chemicals,349,65034.98,P024
TXN000938,20,2026-08-08,Industrial Resins,466,255731.09,P012
TXN000939,2,2025-06-25,Sealants,268,71674.53,P016
TXN000940,64,2026-03-24,Sealants,48,12603.43,P023
TXN000941,31,2026-05-13,Construction Chemicals,152,24899.52,P005
TXN000942,71,2026-07-26,Art & Craft,216,13781.93,P012
TXN000943,59,2026-07-21,Art & Craft,420,25568.1,P006
TXN000944,110,2025-12-24,Art & Craft,238,13754.67,P022
TXN000945,96,2026-08-17,Adhesives,62,7296.32,P024
TXN000946,72,2025-07-26,Industrial Resins,10,5325.91,P004
TXN000947,78,2025-12-18,Industrial Resins,336,161434.49,P024
TXN000948,72,2026-03-14,Sealants,345,89207.93,P004
TXN000949,47,2026-01-15,Adhesives,428,48513.81,P006
TXN000950,43,2026-01-05,Industrial Resins,402,205814.27,P011
TXN000951,92,2026-07-17,Construction Chemicals,376,67037.48,P024
TXN000952,98,2025-07-07,Sealants,11,2662.75,P005
TXN000953,82,2025-09-10,Construction Chemicals,290,52429.52,P024
TXN000954,14,2026-06-25,Adhesives,469,52499.73,P016
TXN000955,106,2026-05-27,Art & Craft,64,3651.29,P005
TXN000956,25,2026-05-17,Adhesives,486,62428.0,P016
TXN000957,59,2025-08-13,Sealants,376,90953.15,P006
TXN000958,54,2025-09-25,Adhesives,484,59627.72,P011
TXN000959,76,2026-01-13,Adhesives,405,52407.85,P024
TXN000960,85,2025-12-23,Industrial Resins,499,249709.46,P012
TXN000961,1,2026-01-26,Industrial Resins,386,175574.86,P006
TXN000962,108,2025-08-01,Industrial Resins,257,139406.33,P018
TXN000963,118,2025-08-26,Sealants,364,92429.69,P017
TXN000964,105,2025-11-01,Sealants,63,15395.33,P012
TXN000965,78,2026-02-02,Construction Chemicals,268,51919.66,P024
TXN000966,78,2026-03-13,Sealants,150,36734.02,P024
TXN000967,38,2026-02-05,Art & Craft,422,23463.39,P016
TXN000968,78,2025-11-28,Industrial Resins,163,87092.11,P024
TXN000969,111,2025-11-25,Construction Chemicals,374,70508.53,P017
TXN000970,81,2025-09-04,Sealants,112,26374.39,P018
TXN000971,38,2025-09-06,Construction Chemicals,481,89564.82,P016
TXN000972,84,2025-10-13,Sealants,267,67317.26,P018
TXN000973,42,2026-01-02,Adhesives,399,46465.03,P006
TXN000974,75,2026-02-03,Industrial Resins,492,254224.14,P012
TXN000975,87,2026-01-31,Industrial Resins,156,83888.64,P011
TXN000976,104,2026-02-21,Adhesives,277,30623.82,P022
TXN000977,19,2026-04-21,Adhesives,353,38603.56,P006
TXN000978,97,2026-06-22,Sealants,156,40430.44,P017
TXN000979,108,2026-05-23,Adhesives,363,46037.32,P018
TXN000980,97,2026-01-16,Industrial Resins,26,12632.57,P017
TXN000981,14,2025-11-21,Industrial Resins,454,234968.88,P016
TXN000982,111,2026-02-17,Sealants,390,100368.83,P017
TXN000983,31,2025-09-13,Industrial Resins,411,217699.86,P005
TXN000984,37,2026-02-03,Adhesives,484,56704.46,P010
TXN000985,101,2025-08-20,Construction Chemicals,292,47869.57,P011
TXN000986,33,2025-06-21,Sealants,327,87780.7,P006
TXN000987,112,2025-10-15,Art & Craft,434,24610.66,P006
TXN000988,91,2025-08-22,Construction Chemicals,396,72540.02,P011
TXN000989,78,2026-05-28,Sealants,407,106327.01,P024
TXN000990,38,2026-07-28,Art & Craft,100,6580.14,P016
TXN000991,24,2026-02-23,Sealants,386,96767.24,P018
TXN000992,6,2026-06-30,Art & Craft,152,9223.24,P012
TXN000993,21,2026-03-19,Industrial Resins,443,210647.22,P012
TXN000994,60,2026-03-23,Sealants,30,6980.56,P024
TXN000995,77,2025-10-24,Adhesives,406,52933.13,P010
TXN000996,108,2025-11-27,Construction Chemicals,261,49703.98,P018
TXN000997,46,2025-12-09,Adhesives,411,51368.57,P004
TXN000998,29,2025-12-20,Sealants,276,63040.84,P022
TXN000999,21,2026-07-19,Art & Craft,288,17408.0,P012
TXN001000,45,2026-03-19,Sealants,462,108878.47,P024
TXN001001,43,2025-08-15,Construction Chemicals,160,27178.24,P011
TXN001002,80,2025-07-10,Industrial Resins,253,139064.77,P006
TXN001003,97,2026-01-19,Adhesives,68,8435.71,P017
TXN001004,31,2026-08-15,Industrial Resins,480,245814.32,P005
TXN001005,88,2026-07-08,Construction Chemicals,205,39969.58,P012
TXN001006,50,2026-08-23,Construction Chemicals,286,53786.05,P011
TXN001007,117,2025-12-15,Industrial Resins,430,226631.26,P011
TXN001008,103,2026-04-06,Industrial Resins,238,118685.95,P006
TXN001009,115,2026-07-17,Sealants,174,43620.88,P010
TXN001010,22,2026-08-02,Industrial Resins,283,127557.46,P016
TXN001011,27,2025-07-04,Sealants,452,117190.16,P011
TXN001012,14,2025-06-12,Sealants,285,75934.67,P016
TXN001013,95,2026-07-30,Art & Craft,341,21756.16,P024
TXN001014,96,2026-03-19,Sealants,22,5455.15,P024
TXN001015,5,2025-07-25,Adhesives,47,5137.21,P005
TXN001016,33,2026-05-11,Industrial Resins,46,23344.83,P006
TXN001017,117,2025-10-17,Construction Chemicals,218,38361.28,P011
TXN001018,52,2025-09-25,Art & Craft,171,9268.66,P006
TXN001019,16,2025-10-23,Industrial Resins,13,6683.85,P022
TXN001020,9,2026-07-29,Industrial Resins,33,17162.91,P016
TXN001021,46,2025-09-18,Industrial Resins,64,30654.95,P004
TXN001022,39,2026-01-23,Industrial Resins,54,25820.19,P023
TXN001023,49,2026-01-05,Art & Craft,430,26629.33,P006
TXN001024,21,2026-02-16,Industrial Resins,122,56563.85,P012
TXN001025,102,2026-06-23,Industrial Resins,161,87908.16,P006
TXN001026,39,2025-11-25,Construction Chemicals,500,98090.37,P023
TXN001027,112,2026-09-02,Industrial Resins,82,37910.53,P006
TXN001028,74,2026-07-23,Industrial Resins,211,106283.91,P005
TXN001029,40,2025-08-29,Sealants,393,102994.11,P018
TXN001030,45,2025-06-26,Sealants,221,59732.19,P024
TXN001031,66,2025-10-24,Sealants,92,21546.37,P022
TXN001032,107,2025-09-26,Construction Chemicals,109,18107.78,P023
TXN001033,103,2025-08-16,Industrial Resins,446,203125.72,P006
TXN001034,120,2026-07-29,Industrial Resins,246,126558.99,P017
TXN001035,38,2025-08-29,Adhesives,138,15229.25,P016
TXN001036,75,2026-07-01,Art & Craft,497,28811.19,P012
TXN001037,86,2026-07-31,Sealants,61,14594.67,P024
TXN001038,116,2026-03-20,Sealants,172,42878.41,P012
TXN001039,79,2025-11-19,Construction Chemicals,365,66805.99,P023
TXN001040,73,2026-01-28,Construction Chemicals,423,73343.12,P005
TXN001041,22,2026-05-14,Adhesives,170,19364.39,P016
TXN001042,92,2026-06-28,Art & Craft,151,9676.28,P024
TXN001043,87,2026-01-19,Construction Chemicals,459,82288.76,P011
TXN001044,46,2026-06-07,Construction Chemicals,259,47101.79,P004
TXN001045,83,2025-06-22,Industrial Resins,51,27243.14,P006
TXN001046,106,2026-04-23,Sealants,466,117399.8,P005
TXN001047,94,2026-08-26,Adhesives,382,41947.27,P004
TXN001048,109,2025-11-11,Industrial Resins,333,150888.77,P018
TXN001049,75,2026-08-17,Art & Craft,403,24615.42,P012
TXN001050,71,2025-12-02,Construction Chemicals,288,55924.85,P012
TXN001051,61,2025-08-05,Sealants,197,48191.11,P010
TXN001052,76,2025-12-17,Construction Chemicals,78,13940.88,P024
TXN001053,12,2025-09-30,Art & Craft,196,11765.1,P006
TXN001054,31,2025-12-15,Industrial Resins,360,167970.37,P005
TXN001055,18,2025-11-19,Art & Craft,91,5109.63,P018
TXN001056,85,2026-03-05,Sealants,386,100977.69,P012
TXN001057,6,2026-08-03,Sealants,399,99503.46,P012
TXN001058,34,2026-05-22,Construction Chemicals,129,21096.8,P018
TXN001059,67,2026-01-15,Construction Chemicals,208,37212.92,P018
TXN001060,113,2026-03-23,Adhesives,30,3946.02,P006
TXN001061,14,2025-07-04,Industrial Resins,334,178010.21,P016
TXN001062,95,2026-06-07,Construction Chemicals,306,55568.56,P024
TXN001063,49,2025-07-04,Art & Craft,197,12027.27,P006
TXN001064,10,2026-05-13,Industrial Resins,138,67293.34,P023
TXN001065,67,2026-03-12,Art & Craft,190,12123.3,P018
TXN001066,63,2025-12-22,Art & Craft,464,28420.25,P016
TXN001067,113,2026-07-27,Sealants,235,54820.87,P006
TXN001068,66,2026-06-16,Construction Chemicals,118,19754.22,P022
TXN001069,47,2025-10-01,Industrial Resins,377,200449.21,P006
TXN001070,30,2026-07-08,Art & Craft,425,24634.15,P012
TXN001071,62,2026-06-14,Art & Craft,255,14414.75,P024
TXN001072,83,2026-07-01,Art & Craft,21,1195.4,P006
TXN001073,74,2025-12-16,Industrial Resins,92,42639.46,P005
TXN001074,6,2026-04-25,Industrial Resins,85,38725.25,P012
TXN001075,119,2025-11-02,Sealants,274,74777.87,P004
TXN001076,73,2025-10-01,Adhesives,459,57498.53,P005
TXN001077,106,2026-01-18,Construction Chemicals,494,81552.95,P005
TXN001078,78,2026-05-15,Art & Craft,454,27140.13,P024
TXN001079,107,2025-11-10,Art & Craft,317,17660.88,P023
TXN001080,106,2026-04-22,Sealants,329,84876.22,P005
TXN001081,22,2025-11-06,Construction Chemicals,482,85952.61,P016
TXN001082,9,2026-07-11,Sealants,203,49587.44,P016
TXN001083,3,2025-12-20,Sealants,277,74230.34,P010
TXN001084,88,2026-07-17,Art & Craft,433,24159.12,P012
TXN001085,23,2026-08-16,Art & Craft,471,28908.56,P018
TXN001086,113,2026-07-19,Industrial Resins,267,140238.63,P006
TXN001087,62,2025-07-08,Sealants,471,120186.83,P024
TXN001088,1,2025-06-14,Art & Craft,277,16356.35,P006
TXN001089,6,2025-07-21,Industrial Resins,229,108305.24,P012
TXN001090,62,2025-08-21,Art & Craft,189,11541.96,P024
TXN001091,117,2026-04-27,Industrial Resins,60,29552.94,P011
TXN001092,62,2026-04-12,Sealants,475,127277.51,P024
TXN001093,77,2026-09-02,Industrial Resins,219,104195.93,P010
TXN001094,91,2025-12-12,Adhesives,305,36765.0,P011
TXN001095,1,2025-07-20,Art & Craft,345,19480.43,P006
TXN001096,41,2026-01-29,Art & Craft,195,10779.4,P024
TXN001097,84,2025-12-04,Industrial Resins,139,66182.11,P018
TXN001098,55,2025-09-21,Industrial Resins,197,100704.05,P004
TXN001099,51,2025-11-23,Sealants,221,55825.76,P016
TXN001100,62,2025-12-31,Sealants,199,50337.98,P024
TXN001101,33,2025-09-08,Construction Chemicals,305,53191.03,P006
TXN001102,51,2026-07-06,Sealants,447,119881.61,P016
TXN001103,96,2026-06-14,Sealants,238,62869.0,P024
TXN001104,13,2026-03-15,Sealants,270,66157.57,P006
TXN001105,103,2025-09-08,Industrial Resins,324,168384.66,P006
TXN001106,7,2026-09-02,Sealants,209,57104.76,P004
TXN001107,103,2025-11-01,Adhesives,431,48051.28,P006
TXN001108,56,2026-02-27,Adhesives,42,4801.2,P024
TXN001109,11,2026-02-11,Industrial Resins,29,15151.03,P010
TXN001110,79,2025-11-03,Industrial Resins,156,81301.05,P023
TXN001111,8,2026-08-30,Sealants,337,84155.11,P023
TXN001112,26,2025-07-30,Industrial Resins,156,73238.05,P006
TXN001113,77,2025-10-25,Industrial Resins,274,142437.52,P010
TXN001114,22,2026-09-04,Adhesives,194,22065.98,P016
TXN001115,21,2026-03-08,Adhesives,151,19133.53,P012
TXN001116,86,2025-12-13,Art & Craft,217,13244.15,P024
TXN001117,2,2026-04-12,Adhesives,480,52878.71,P016
TXN001118,93,2026-03-11,Industrial Resins,478,242964.17,P005
TXN001119,105,2026-05-28,Construction Chemicals,125,22978.64,P012
TXN001120,59,2026-06-07,Art & Craft,304,16432.97,P006
TXN001121,53,2025-12-21,Industrial Resins,64,32375.24,P012
TXN001122,38,2025-12-16,Construction Chemicals,494,82108.89,P016
TXN001123,33,2026-04-29,Industrial Resins,426,225498.38,P006
TXN001124,89,2025-08-06,Art & Craft,203,12333.88,P006
TXN001125,32,2026-01-12,Construction Chemicals,407,72657.05,P018
TXN001126,115,2026-07-07,Industrial Resins,451,204183.52,P010
TXN001127,34,2026-05-15,Adhesives,205,25257.62,P018
TXN001128,87,2026-03-08,Sealants,419,100889.56,P011
TXN001129,67,2026-04-23,Industrial Resins,14,7281.15,P018
TXN001130,32,2025-08-17,Construction Chemicals,57,10052.61,P018
TXN001131,106,2026-06-05,Construction Chemicals,48,8734.26,P005
TXN001132,61,2025-11-15,Construction Chemicals,191,32444.86,P010
TXN001133,35,2026-05-30,Sealants,494,129580.06,P024
TXN001134,64,2025-06-15,Sealants,130,34030.29,P023
TXN001135,34,2026-04-30,Sealants,127,29862.57,P018
TXN001136,108,2026-07-12,Industrial Resins,192,89395.11,P018
TXN001137,16,2025-12-26,Adhesives,356,46614.18,P022
TXN001138,79,2026-08-14,Adhesives,401,51556.63,P023
TXN001139,109,2025-12-26,Art & Craft,200,12289.6,P018
TXN001140,115,2026-06-03,Industrial Resins,454,216772.88,P010
TXN001141,98,2025-08-16,Industrial Resins,153,74937.56,P005
TXN001142,74,2026-01-31,Sealants,37,9297.61,P005
TXN001143,62,2026-02-15,Industrial Resins,26,13006.44,P024
TXN001144,111,2025-09-12,Sealants,244,66813.39,P017
TXN001145,67,2026-08-29,Art & Craft,171,10648.26,P018
TXN001146,87,2026-03-22,Sealants,204,51826.28,P011
TXN001147,47,2025-11-28,Industrial Resins,451,214662.5,P006
TXN001148,34,2025-10-26,Sealants,147,36539.39,P018
TXN001149,44,2026-05-20,Construction Chemicals,104,18715.39,P006
TXN001150,54,2026-04-14,Construction Chemicals,196,37780.12,P011
TXN001151,58,2025-11-14,Sealants,302,69930.2,P005
TXN001152,88,2026-04-19,Sealants,426,97977.23,P012
TXN001153,103,2026-02-21,Sealants,294,72503.62,P006
TXN001154,26,2026-06-20,Sealants,419,114369.15,P006
TXN001155,61,2026-06-28,Adhesives,100,11811.65,P010
TXN001156,115,2025-07-29,Industrial Resins,283,147741.86,P010
TXN001157,63,2025-11-18,Construction Chemicals,138,25148.7,P016
TXN001158,7,2026-08-05,Art & Craft,60,3737.19,P004
TXN001159,28,2026-07-17,Construction Chemicals,253,48627.35,P012
TXN001160,58,2025-11-22,Construction Chemicals,143,25024.23,P005
TXN001161,72,2026-07-04,Construction Chemicals,186,30264.82,P004
TXN001162,45,2025-10-07,Industrial Resins,111,56353.08,P024
TXN001163,84,2026-04-12,Industrial Resins,99,54245.79,P018
TXN001164,46,2025-08-04,Construction Chemicals,354,63853.11,P004
TXN001165,95,2025-10-25,Art & Craft,465,25547.51,P024
TXN001166,37,2025-06-17,Art & Craft,333,21804.55,P010
TXN001167,22,2025-11-16,Construction Chemicals,225,41563.31,P016
TXN001168,52,2026-05-11,Adhesives,50,5594.4,P006
TXN001169,41,2026-04-21,Construction Chemicals,344,59336.16,P024
TXN001170,78,2025-08-01,Art & Craft,148,9568.54,P024
TXN001171,111,2026-01-17,Construction Chemicals,392,71786.61,P017
TXN001172,53,2026-07-02,Sealants,104,27841.9,P012
TXN001173,94,2025-08-20,Sealants,348,82678.66,P004
TXN001174,90,2026-07-14,Adhesives,117,13104.68,P004
TXN001175,13,2025-11-28,Adhesives,489,63124.32,P006
TXN001176,7,2025-08-09,Adhesives,404,47481.43,P004
TXN001177,11,2026-07-23,Adhesives,144,17688.16,P010
TXN001178,84,2025-08-23,Art & Craft,168,9534.38,P018
TXN001179,37,2025-12-09,Art & Craft,330,18320.59,P010
TXN001180,108,2026-03-06,Sealants,24,5442.19,P018
TXN001181,111,2025-06-16,Construction Chemicals,452,80971.99,P017
TXN001182,70,2025-09-12,Construction Chemicals,290,51624.18,P004
TXN001183,70,2025-10-16,Sealants,312,79522.31,P004
TXN001184,96,2025-10-12,Industrial Resins,232,116544.27,P024
TXN001185,69,2025-12-02,Construction Chemicals,475,82886.58,P012
TXN001186,30,2026-02-05,Adhesives,236,27231.77,P012
TXN001187,34,2025-12-11,Sealants,165,37212.09,P018
TXN001188,105,2025-12-05,Sealants,186,44516.89,P012
TXN001189,2,2026-04-04,Art & Craft,494,31154.44,P016
TXN001190,2,2026-05-09,Art & Craft,418,24041.3,P016
TXN001191,102,2026-02-06,Adhesives,290,33920.56,P006
TXN001192,113,2026-06-13,Industrial Resins,233,114047.72,P006
TXN001193,92,2026-04-23,Art & Craft,434,25406.49,P024
TXN001194,11,2025-08-09,Art & Craft,330,18768.66,P010
TXN001195,103,2026-04-18,Industrial Resins,423,219703.01,P006
TXN001196,37,2026-05-31,Industrial Resins,424,202198.05,P010
TXN001197,110,2026-07-10,Adhesives,103,11461.73,P022
TXN001198,82,2025-09-11,Art & Craft,326,19375.23,P024
TXN001199,80,2026-06-19,Art & Craft,106,6131.86,P006
TXN001200,7,2026-07-14,Industrial Resins,21,9840.47,P004
TXN001201,37,2025-08-28,Construction Chemicals,74,13893.28,P010
TXN001202,2,2025-12-26,Sealants,56,13021.91,P016
TXN001203,28,2025-07-22,Construction Chemicals,225,38973.77,P012
TXN001204,64,2026-08-19,Construction Chemicals,247,46211.14,P023
TXN001205,43,2026-06-22,Adhesives,441,55572.03,P011
TXN001206,8,2025-11-30,Construction Chemicals,407,71683.76,P023
TXN001207,61,2026-04-29,Sealants,108,29136.77,P010
TXN001208,105,2025-08-07,Art & Craft,434,23501.7,P012
TXN001209,92,2026-01-21,Sealants,207,54557.18,P024
TXN001210,32,2025-08-06,Adhesives,111,13215.66,P018
TXN001211,13,2026-01-05,Industrial Resins,350,191874.05,P006
TXN001212,50,2025-10-17,Construction Chemicals,489,84905.2,P011
TXN001213,94,2025-12-12,Adhesives,391,51024.76,P004
TXN001214,16,2026-05-26,Construction Chemicals,256,47356.6,P022
TXN001215,47,2026-07-09,Adhesives,452,56048.31,P006
TXN001216,31,2025-07-25,Art & Craft,176,9535.82,P005
TXN001217,36,2026-05-03,Industrial Resins,71,34760.24,P024
TXN001218,2,2026-01-04,Adhesives,307,38928.65,P016
TXN001219,89,2026-07-21,Industrial Resins,89,43355.45,P006
TXN001220,32,2025-10-23,Sealants,265,60836.07,P018
TXN001221,44,2026-06-18,Adhesives,40,4661.3,P006
TXN001222,90,2025-12-29,Industrial Resins,415,191206.75,P004
TXN001223,30,2025-08-13,Construction Chemicals,295,56164.53,P012
TXN001224,45,2025-09-17,Art & Craft,385,21681.5,P024
TXN001225,49,2026-08-15,Construction Chemicals,380,63403.14,P006
TXN001226,63,2025-09-13,Art & Craft,296,17030.83,P016
TXN001227,63,2026-03-10,Sealants,300,70299.4,P016
TXN001228,42,2025-11-02,Art & Craft,150,9661.79,P006
TXN001229,118,2026-06-17,Industrial Resins,92,42033.66,P017
TXN001230,58,2026-03-01,Construction Chemicals,429,73565.17,P005
TXN001231,59,2026-02-22,Adhesives,407,50188.24,P006
TXN001232,94,2025-06-23,Sealants,462,104382.43,P004
TXN001233,47,2026-08-03,Industrial Resins,132,63633.16,P006
TXN001234,85,2025-12-10,Industrial Resins,429,209673.36,P012
TXN001235,88,2025-10-26,Art & Craft,402,24368.28,P012
TXN001236,37,2026-07-10,Construction Chemicals,219,40530.89,P010
TXN001237,13,2025-07-04,Industrial Resins,347,158463.79,P006
TXN001238,17,2026-07-12,Sealants,457,103539.61,P017
TXN001239,63,2025-10-11,Sealants,60,13595.45,P016
TXN001240,108,2025-10-20,Art & Craft,346,20718.1,P018
TXN001241,90,2026-05-14,Industrial Resins,141,64142.11,P004
TXN001242,78,2026-05-21,Adhesives,16,2085.2,P024
TXN001243,84,2026-07-26,Art & Craft,485,31368.45,P018
TXN001244,60,2026-02-04,Adhesives,194,23550.14,P024
TXN001245,106,2025-07-10,Construction Chemicals,416,78001.5,P005
TXN001246,79,2026-07-30,Construction Chemicals,280,45769.78,P023
TXN001247,107,2025-12-13,Construction Chemicals,49,9604.28,P023
TXN001248,13,2026-02-19,Adhesives,381,43260.43,P006
TXN001249,25,2025-11-17,Sealants,279,71938.43,P016
TXN001250,81,2026-02-04,Sealants,295,77425.62,P018
